transaction_count,unique_actions,days_active,avg_daily_transactions,total_deposits,total_borrows,total_repays,total_redeems,avg_deposit_size,avg_borrow_size,avg_repay_size,deposit_count,borrow_count,repay_count,redeemunderlying_count,liquidationcall_count,liquidation_count,total_volume,repay_ratio,borrow_deposit_ratio,activity_diversity,userWallet,credit_score
30,4,21,1.4285714285714286,8.138977148594979e+19,6.8201720166501695e+19,3.201720166501698e+18,11640428.0,4.787633616820576e+18,9.743102880928813e+18,6.403440333003396e+17,17,7,5,1,0,0,1.527932118189532e+20,0.04694485943588079,0.8379642665328686,0.8,0x002775390698ef16589bb22bba37ae7906ae2f36,773.6944859435881
1,1,1,1.0,1880888.0,0.0,0.0,0.0,1880888.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x0027c6cd01364a3c5d29f72269b36dfe85628193,607.5
13,4,2,6.5,2.0055276752177456e+17,1518992970.0,1519063995.0,4100077779.0,3.3425461253629092e+16,759496485.0,759531997.5,6,2,2,3,0,0,2.0055277055983152e+17,1.00004675795175,7.574031457008336e-09,0.8,0x0027f7335d610f15b325baa5798414548720fcaa,843.5
1,1,1,1.0,7200645.0,0.0,0.0,0.0,7200645.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x00283b611db7844cb5677b311afd67c8e3078518,607.5
1,1,1,1.0,4.72e+16,0.0,0.0,0.0,4.72e+16,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x00296e3cb10f1ddf6be160aa9722d7a288957b66,607.5
2,1,4,0.5,2.6e+18,0.0,0.0,0.0,1.3e+18,0.0,0.0,2,0,0,0,0,0,0.0,0.0,0.0,0.2,0x0029ab135b5be72168bf80f140d60a9264dbd0c5,609.0
1,1,1,1.0,1107978.0,0.0,0.0,0.0,1107978.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x002a63fb3bb81ccc222e2d8192eb95a5767a2151,607.5
41,4,83,0.4939759036144578,1.430619659525877e+21,6.74381785819342e+20,15406926.0,2.4554426788681477e+21,1.1921830496048973e+20,6.74381785819342e+19,3081385.2,12,10,5,14,0,0,2.1050014453452345e+21,2.2845999586541786e-14,0.4713913871719333,0.8,0x002aea16059a7d4bef638a03b61a9e80ef07e745,785.5000000000023
2,1,1,2.0,3145177.0,0.0,0.0,0.0,1572588.5,0.0,0.0,2,0,0,0,0,0,0.0,0.0,0.0,0.2,0x002bb13a55bf4525f02717708dd4534ecc475193,609.0
1,1,1,1.0,1151220.0,0.0,0.0,0.0,1151220.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x002c77a71d54e6da4b28690fe1676752a74a67eb,607.5
5,4,19,0.2631578947368421,1.000000000005134e+18,2726309.0,2726309.0,5133916.0,5.00000000002567e+17,2726309.0,2726309.0,2,1,1,1,0,0,1.0000000000105865e+18,0.9999999999999964,2.726308999986003e-12,0.8,0x002cd2707daccbd5f3f192a565fca0a2cea021a6,831.4999999999997
253,4,102,2.480392156862745,7.932648299989014e+22,3.3426624892930284e+22,8.000894335516522e+21,3.93638891049569e+22,8.094539081621442e+20,5.222910139520357e+20,2.1054985093464533e+20,98,64,38,53,0,0,1.2075400222833694e+23,0.239356930624746,0.42138039692212975,0.8,0x002d2715b179d0db3e17cc28317a98f2f65e6884,847.9356930624746
1,1,1,1.0,4674990964187967.0,0.0,0.0,0.0,4674990964187967.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x002d59b6a7b3483c8c1ef38c90cbe7790aeaea50,607.5
29,4,129,0.2248062015503876,1.52000000000005e+22,4500000000.0,1380602617.0,1503137603.0,3.0400000000000996e+21,900000000.0,86287663.5625,5,5,16,3,0,0,1.520000000000638e+22,0.30680058155555556,2.9605263157893767e-13,0.8,0x002dcc4d0ad0bdce1c444ad0bb4d51ac7e61d62b,798.1800581555556
85,4,81,1.0493827160493827,9.561601228095397e+21,42533281825.0,42583466718.0,1.7769797761859955e+19,2.9880003837798115e+20,3271790909.6153846,2838897781.2,32,13,15,25,0,0,9.561601228180512e+21,1.0011798970323165,4.448342993014814e-12,0.8,0x002de04d579930686698abab5f48bda0b24fb9fc,924.0
4,4,1,4.0,2.1457e+22,2.5e+21,2.5e+21,2.1457e+22,2.1457e+22,2.5e+21,2.5e+21,1,1,1,1,0,0,2.6457e+22,1.0,0.11651209395535256,0.8,0x002e5e69ae7c8999834ee24aeb5c26ad05433820,780.0
6,2,72,0.08333333333333333,15000000.0,0.0,0.0,8.508163251333022e+19,15000000.0,0.0,0.0,1,0,0,5,0,0,0.0,0.0,0.0,0.4,0x002e7ea05d6721a04cd36ab5e9f2c72338d7f7f3,671.0
1,1,1,1.0,12183.0,0.0,0.0,0.0,12183.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x002eba74e10ff40a1bc1cfa2b9684f9e28f8dea7,598.618183418625
108,4,106,1.0188679245283019,3.8119796786499373e+21,1.500000000029125e+20,2509969106.0,1.8199992905966929e+21,6.249147014180225e+19,5.769230769342788e+18,209164092.16666666,61,26,12,9,0,0,3.9619796786553595e+21,1.6733127373008433e-11,0.039349632644431344,0.8,0x002f93d5a1ca66a2a64b490bd0a0291c1a1c02b6,824.0000000016734
2,1,1,2.0,0.0,0.0,0.0,44842195767.0,0.0,0.0,0.0,0,0,0,2,0,0,0.0,0.0,0.0,0.2,0x0030040e8d836ac3e546c354f9b373e70a14deeb,459.0
58,2,41,1.4146341463414633,9.647786848111267e+21,4.95000000000615e+21,0.0,0.0,2.7565105280317905e+20,2.1521739130461523e+20,0.0,35,23,0,0,0,0,0.0,0.0,0.5130710366984532,0.4,0x00301da1d3b20fd6b8451a791a8b1a5e20599fb8,749.0
1,1,1,1.0,6764030347976762.0,0.0,0.0,0.0,6764030347976762.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x00305f0dc87d6bf12ac07e37ac0d2336d5906b93,607.5
3,2,34,0.08823529411764706,197000000.0,0.0,0.0,197981473.0,197000000.0,0.0,0.0,1,0,0,2,0,0,0.0,0.0,0.0,0.4,0x003064605a8677d5b2e8def620ac67d8f1f1b5ed,616.5
2,1,6,0.3333333333333333,2200000.0,0.0,0.0,0.0,1100000.0,0.0,0.0,2,0,0,0,0,0,0.0,0.0,0.0,0.2,0x003094a91a3b5523bc601b221f80183bd347e9ae,609.0
1,1,1,1.0,165694780930095.0,0.0,0.0,0.0,165694780930095.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x0030a2c2268c9faafeae8ea22802db8b3c87f82c,607.5
67,4,74,0.9054054054054054,9.44067062908613e+22,5.404812000007117e+22,5.417605170497536e+22,9.454069e+22,2.551532602455711e+21,4.913465454551924e+21,4.925095609543214e+21,37,11,11,8,0,0,2.026308779959078e+23,1.002366996389588,0.572502972760772,0.8,0x0030d58fd7c5af92c6e9bbf4d06255b6a9d1490a,924.0
1,1,1,1.0,512154521788658.0,0.0,0.0,0.0,512154521788658.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x0030de8f624d2b2513c6dbbff788bb109b80304d,607.5
2,1,1,2.0,32765593476.0,0.0,0.0,0.0,16382796738.0,0.0,0.0,2,0,0,0,0,0,0.0,0.0,0.0,0.2,0x0030e3b40e23f92bd064457fd1fb848482a0bde5,609.0
16,3,75,0.21333333333333335,4.145e+21,5.500000000038e+20,1806279483.0,0.0,5.18125e+20,7.857142857197142e+19,1806279483.0,8,7,1,0,0,0,4.695000000005606e+21,3.2841445145227643e-12,0.1326899879381906,0.6,0x0030ee334630838ea4dee0b4b6ecbc973529031f,742.0000000003284
1,1,1,1.0,1.0711849113594033e+18,0.0,0.0,0.0,1.0711849113594033e+18,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x0031fc2cc920357b9767ab93200c5bf69c43e8e7,607.5
2,1,1,2.0,3e+19,0.0,0.0,0.0,1.5e+19,0.0,0.0,2,0,0,0,0,0,0.0,0.0,0.0,0.2,0x00326e37cef76788f6b0cf643c94481d60bd3d58,609.0
523,4,104,5.028846153846154,2.0523579688830937e+24,3.7556284400034154e+24,4.338433215427062e+23,3.450285449372011e+23,1.1465686977000524e+22,2.438719766235984e+22,2.9313737942074744e+21,179,154,148,42,0,0,6.241829730429215e+24,0.11551816918883266,1.8299090592111726,0.8,0x00329e92ed6fd0a0ef76da9c476d51faeb6b26a0,835.5518169188832
5,1,7,0.7142857142857143,0.0,0.0,0.0,2005930544632.0,0.0,0.0,0.0,0,0,0,5,0,0,0.0,0.0,0.0,0.2,0x003325d3054cd7668fb16f19ea11bae6d02a474c,513.5
162,4,25,6.48,5.283732265103469e+25,3.49646e+25,3.5002998465161114e+25,5.287255563412144e+25,8.955478415429608e+23,7.769911111111112e+23,1.6668094507219577e+24,59,45,21,37,0,0,1.2280492111619579e+26,1.0010982097653374,0.6617405698415967,0.8,0x0034baeeb160a5f1032b6d124d3e87cc94d74e62,924.0
1,1,1,1.0,4.76e+20,0.0,0.0,0.0,4.76e+20,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x0034d2a08772822866b08d2c585e5c8e25723760,607.5
5,1,31,0.16129032258064516,0.0,0.0,0.0,6.548688628031852e+19,0.0,0.0,0.0,0,0,0,5,0,0,0.0,0.0,0.0,0.2,0x0034daf2e65f6ef82bc6f893dbbfd7c232a0e59c,513.5
26,4,21,1.2380952380952381,1.40438995854961e+21,3.332233623786781e+20,913894665.0,1723511961.0,1.0031356846782928e+20,4.165292029733476e+19,456947332.5,14,8,2,2,0,0,1.737613320929202e+21,2.742588810329096e-12,0.2372726751213858,0.8,0x0035e2e614e53a5ebf5a518dede926a7fcec4f91,763.0000000002742
1,1,1,1.0,1e+19,0.0,0.0,0.0,1e+19,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x0036472d3ca5e7ab22477d62682b2a3d9436d328,607.5
27,4,13,2.076923076923077,6.764733088455185e+20,1.6500000000125e+20,1.5004200209250887e+20,2.264692104628697e+20,9.663904412078835e+19,2.062500000015625e+19,2.1434571727501267e+19,7,8,7,5,0,0,9.915153109392774e+20,0.9093454672204375,0.24391206252149397,0.8,0x0036534c48a754163f0f446601f36bcfda840f57,855.4345467220437
11,3,38,0.2894736842105263,6.009616576102522e+20,5e+20,0.0,199852176.0,6.6773517512250245e+19,5e+20,0.0,9,1,0,1,0,0,0.0,0.0,0.8319998350448343,0.6,0x00368bb9dba2ee83f3553feae59710b9c3743e09,684.5
1,1,1,1.0,3992596985892630.0,0.0,0.0,0.0,3992596985892630.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x0036a2f1f6136bb9d7992f7def692126a279e702,607.5
43,4,57,0.7543859649122807,1.8875272977127176e+21,2.020000000002401e+21,1.4002145576161926e+21,7.999950775844998e+20,2.0972525530141308e+20,1.4428571428588578e+20,1.0001532554401376e+20,9,14,14,6,0,0,5.307741855331311e+21,0.6931755235715487,1.0701831981186245,0.8,0x0036a3f98bc84afb07fe42421f5a14cfe3c33219,857.8175523571549
12,4,71,0.16901408450704225,1.4036387132020113e+21,4.274986215513806e+20,4.311109504544958e+20,1.4005734188325014e+21,3.509096783005028e+20,2.137493107756903e+20,2.155554752272479e+20,4,2,2,4,0,0,2.2622482852078876e+21,1.0084499194172982,0.30456457030610207,0.8,0x0036bc671c03460dec7d0ab24f45df0cf33d042b,842.0
1,1,1,1.0,1843331.0,0.0,0.0,0.0,1843331.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x0037643e4ec2b622270676e9e7aa163b261cfb79,607.5
9,2,50,0.18,49613617892.0,0.0,0.0,49624041277.0,16537872630.666666,0.0,0.0,3,0,0,6,0,0,0.0,0.0,0.0,0.4,0x0037aca1c1c45787a95c11dfaabed6308dc2ff80,675.5
28,4,68,0.4117647058823529,3.863706220943507e+19,6.304403429841318e+19,0.0,1.5776377328972968e+19,5.519580315633581e+18,4.849541099877937e+18,0.0,7,13,0,7,1,1,0.0,0.0,1.6316984442729705,0.8,0x0037daf6fb154db55110ced85cb4ba9e1204ca17,616.0
1,1,1,1.0,1100000.0,0.0,0.0,0.0,1100000.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x0038281701bf3f51fdbb18903c6e18776780a9a1,607.5
610,4,59,10.338983050847459,1.484552936699508e+24,1.258220767454138e+24,1423714851667.0,2.0911005927950745e+22,4.52607602652289e+21,1.2582207674541379e+22,18733090153.513157,328,100,76,106,0,0,2.7427737041550694e+24,1.1315302437327591e-12,0.8475418668811118,0.8,0x00389de87cae34a6f89e13cc8225c4984add8b37,824.0000000001131
2,2,1,2.0,3.25e+16,5000000000000000.0,0.0,0.0,3.25e+16,5000000000000000.0,0.0,1,1,0,0,0,0,0.0,0.0,0.15384615384615385,0.4,0x0039e71541bdc798d062346bce94230bf519bb72,615.0
6,2,3,2.0,9.960000000008995e+21,0.0,0.0,9.000000000014995e+21,4.980000000004497e+21,0.0,0.0,2,0,0,4,0,0,0.0,0.0,0.0,0.4,0x0039e762ecd8e8f074e93575dc395abfce4ef8b6,671.0
177,4,103,1.7184466019417475,3.977519507196101e+23,5.0000000003232e+21,5.000087055004988e+21,6.387591904815039e+21,3.036274432974123e+21,2.272727272874182e+20,4.166739212504157e+20,131,22,12,12,0,0,4.077520377749382e+23,1.0000174109363564,0.01257064859462596,0.8,0x003a85c562730b196f7cba202a2515f2ff855736,924.0
13,3,3,4.333333333333333,1.73e+21,885864724.0,886027497.0,0.0,4.325e+20,177172944.8,221506874.25,4,5,4,0,0,0,1.7300000000017718e+21,1.0001837447587538,5.120605341040462e-13,0.6,0x003a969ef82e876824b4131a1bbafbdb46a2ca90,837.5
2,1,6,0.3333333333333333,2105972.0,0.0,0.0,0.0,1052986.0,0.0,0.0,2,0,0,0,0,0,0.0,0.0,0.0,0.2,0x003ae57782ab0f390908f8d7a3a9680bcfc62ec0,609.0
43,3,80,0.5375,4.036479248781379e+20,7.250002020928938e+19,0.0,100009639.0,1.0349946791747125e+19,2.416667340309646e+19,0.0,39,3,0,1,0,0,0.0,0.0,0.17961202260900333,0.6,0x003ae6c26a2655eb54c1e53b03a266d97f3512e6,732.5
4,2,20,0.2,141678625.0,0.0,0.0,142110786.0,70839312.5,0.0,0.0,2,0,0,2,0,0,0.0,0.0,0.0,0.4,0x003b2816d976cebbf0cadec981ff59286b6d7f2f,618.0
4,2,33,0.12121212121212122,0.0,735469.0,0.0,0.0,0.0,735469.0,0.0,0,1,0,0,3,3,0.0,0.0,0.0,0.4,0x003be39433bde975b12411fbc3025d49d813a84f,168.0
1,1,1,1.0,1626066.0,0.0,0.0,0.0,1626066.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x003cb0842811db8d115e28f13048dd83db391dcb,607.5
1,1,1,1.0,6308462378533841.0,0.0,0.0,0.0,6308462378533841.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x003dc03b7d7fe265e1c1db88bb1c6b1e6bcd06a7,607.5
6,3,2,3.0,0.0,1705879701.0,3412015169.0,5.003784173994918e+21,0.0,1705879701.0,1137338389.6666667,0,1,3,2,0,0,0.0,2.0001499326123935,0.0,0.6,0x003e41b4f19f27ab2a07c19abe2d99ecb492ce62,627.0
31,4,93,0.3333333333333333,1.246863390918914e+19,17349700000.0,14071128198.0,1.2471033938872353e+19,2.0781056515315233e+18,1927744444.4444444,1758891024.75,6,9,8,8,0,0,1.2468633940609968e+19,0.8110300580413494,1.391467591907852e-09,0.8,0x003e9a119439ef34de3237034cee95675b01d5d4,851.6030058041349
2,1,1,2.0,200000000000000.0,0.0,0.0,0.0,100000000000000.0,0.0,0.0,2,0,0,0,0,0,0.0,0.0,0.0,0.2,0x003ed65a094ef804c934f2427b601e03113882ff,609.0
144,4,42,3.4285714285714284,1.0414436621635264e+21,5.132498204372299e+20,1069320800.0,1.718310824391381e+17,1.7651587494297057e+19,1.02649964087446e+19,66832550.0,59,50,16,19,0,0,1.5546934826018257e+21,2.0834314156974502e-12,0.4928253337976913,0.8,0x003edfecb016131dbd485c72f3b6f2e98a1429d9,824.0000000002084
1,1,1,1.0,1e+19,0.0,0.0,0.0,1e+19,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x003f705c2e62e268891d8aa2724e32f2176dc963,607.5
39,4,32,1.21875,2.0838286423165905e+21,17000000000.0,17023583187.0,8.43484218705775e+20,1.0967519170087318e+20,5666666666.666667,4255895796.75,19,3,4,13,0,0,2.0838286423506142e+21,1.0013872462941176,8.158060434902706e-12,0.8,0x00402e826833fbeb6f67072f3df3c8554a0b10e6,882.5
144,3,57,2.526315789473684,30081600471.0,7.74016778832932e+18,0.0,10515091290.0,345765522.6551724,1.9350419470823302e+17,0.0,87,40,0,17,0,0,0.0,0.0,257305717.35340965,0.6,0x00405f7b768a9a6b81e8060a17f0550501acf6be,0.0
2,2,1,2.0,9770602.0,0.0,0.0,9770603.0,9770602.0,0.0,0.0,1,0,0,1,0,0,0.0,0.0,0.0,0.4,0x0040932d4c252856709b24dc406244392d3df400,615.0
6,1,62,0.0967741935483871,1.156e+21,0.0,0.0,0.0,1.9266666666666666e+20,0.0,0.0,6,0,0,0,0,0,0.0,0.0,0.0,0.2,0x0040daac32d83c78546ae36da42a496b28ab09e1,665.0
1,1,1,1.0,5e+17,0.0,0.0,0.0,5e+17,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x00418b8ea6c6e2d5676f651bf76a368adb845e91,607.5
154,4,52,2.9615384615384617,3.03590018406281e+21,8.71319800000607e+20,6.551913297126152e+20,9.045958746740572e+19,7.0602329861925814e+19,2.5627052941194326e+19,1.1912569631138458e+19,43,34,55,22,0,0,4.562411313776033e+21,0.7519527614455206,0.28700541756104725,0.8,0x0041dac13d9365b4d695fb612950dc71884f8db1,899.195276144552
2,2,1,2.0,9104597210.0,0.0,0.0,9104598468.0,9104597210.0,0.0,0.0,1,0,0,1,0,0,0.0,0.0,0.0,0.4,0x0043090d0a3338eb89914ea9af5c529e928a044c,615.0
1,1,1,1.0,1106700.0,0.0,0.0,0.0,1106700.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x0043260ff376a32f335de2091e8bd455d74ecef9,607.5
1,1,1,1.0,4428075463800590.0,0.0,0.0,0.0,4428075463800590.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x00432772ed25d4eb3c6eb26dc461239b35cf8760,607.5
3,2,4,0.75,20833601.0,0.0,0.0,20839047.0,10416800.5,0.0,0.0,2,0,0,1,0,0,0.0,0.0,0.0,0.4,0x00432beb667c8908a74f35fef62882b502347e61,616.5
30,2,82,0.36585365853658536,1.3509901083194155e+20,0.0,0.0,1.001127685180842e+16,4.658586580411778e+18,0.0,0.0,29,0,0,1,0,0,0.0,0.0,0.0,0.4,0x00433d27687ff685d3871395d7fedfd42b1c3529,707.0
8,2,53,0.1509433962264151,1.28224e+20,0.0,0.0,400865316.0,1.8317714285714287e+19,0.0,0.0,7,0,0,1,0,0,0.0,0.0,0.0,0.4,0x0043f8113eb1257bc6314fe0434eec0d9bac3837,674.0
12,4,24,0.5,6.125292574661702e+18,2225060000.0,2226910929.0,6.125292702734512e+18,2.0417641915539005e+18,445012000.0,742303643.0,3,5,3,1,0,0,6.125292579113673e+18,1.0008318557701814,3.6325775020189783e-10,0.8,0x004403abb2246c48ac770e30e7b36e3b16e152a1,842.0
2,2,1,2.0,1040000838.0,0.0,0.0,1040000860.0,1040000838.0,0.0,0.0,1,0,0,1,0,0,0.0,0.0,0.0,0.4,0x00447d3b5f40e1bb71766b5ffc656f5391f6e9d8,615.0
67,4,89,0.7528089887640449,9.601353562399687e+19,3.000000000098e+19,3.0077541071282323e+19,2.6232298980784302e+20,2.9095010795150566e+18,2.3076923077676923e+18,5.012923511880388e+18,33,13,6,15,0,0,1.5609107669625917e+20,1.0025847023433263,0.31245594494576695,0.8,0x0044803a27c6c45babd3fb7affb80b3f913579d7,924.0
49,4,87,0.5632183908045977,1.851477411964053e+19,4.5000000000326306e+21,1.000000000016303e+20,2.1000000062042314e+17,1.851477411964053e+18,1.956521739144622e+20,1.4285714285947187e+19,10,23,7,9,0,0,4.618514774153902e+21,0.022222222222423375,243.04914394062288,0.8,0x0044f0ab1281b2bc850bfa39123dec1e8e09001d,0.0
6,4,35,0.17142857142857143,2.624e+20,223270563.0,223289236.0,5049560015.0,2.624e+20,223270563.0,223289236.0,1,1,1,3,0,0,2.6240000000044656e+20,1.0000836339540202,8.508786699695122e-13,0.8,0x00452d3fd0e6bd68943b30af56a8df4eb7685387,833.0
1,1,1,1.0,1106565.0,0.0,0.0,0.0,1106565.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x004624a132094f106e977c369c8f2e1ebffb2ae1,607.5
1,1,1,1.0,1108121.0,0.0,0.0,0.0,1108121.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x0046d10482bc3ae87fa4cb550e36706addf2304a,607.5
1,1,1,1.0,8.2e+19,0.0,0.0,0.0,8.2e+19,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x004815f49c32e9ef6341dc2d53411a59de5a2daa,607.5
6,2,26,0.23076923076923078,2.5130527946230078e+20,0.0,0.0,2.5130623120673954e+20,8.37684264874336e+19,0.0,0.0,3,0,0,3,0,0,0.0,0.0,0.0,0.4,0x00481898361901f3e49bfe3e40872d09e93c2c11,671.0
140,4,83,1.6867469879518073,3.956485467566896e+22,2.074214288533697e+22,7.538711787646099e+21,1.9435426068870076e+22,5.652122096524137e+20,5.761706357038047e+20,4.7116948672788116e+20,70,36,16,18,0,0,6.784570934865203e+22,0.363449033656757,0.5242567691798621,0.8,0x0048e6fd005224e7e9f00058c630307f0710a84b,860.3449033656757
12,3,48,0.25,3.971739029083774e+22,1.1003000000012001e+22,6.003965807461202e+21,0.0,1.3239130096945913e+22,2.2006000000024002e+21,1.5009914518653006e+21,3,5,4,0,0,0,5.672435609831095e+22,0.5456662553353316,0.2770323004467452,0.6,0x0049436d8c3da52d604cdc390e45026b2662d7f7,790.5666255335332
30,4,42,0.7142857142857143,2.397152904600293e+20,3.0010680291871015e+19,3.0055717765930496e+19,1.2017821234519992e+20,1.4100899438825253e+19,1.5005340145935507e+19,1.0018572588643498e+19,17,2,3,8,0,0,2.997816885178308e+20,1.0015007148662232,0.12519301640825065,0.8,0x00495585ecf70ad7dd71797c2a22951ed92b9a24,869.0
2,1,8,0.25,2.00301744e+18,0.0,0.0,0.0,1.00150872e+18,0.0,0.0,2,0,0,0,0,0,0.0,0.0,0.0,0.2,0x004965f85a3db4d5221189595141ecab247b115d,609.0
91,4,16,5.6875,3.4311653889900794e+22,2.505065430378419e+22,2.503404727774486e+22,3.4315341978659742e+22,1.2708019959222517e+21,1.2525327151892094e+21,1.3907804043191588e+21,27,20,18,26,0,0,8.439635547142985e+22,0.9993370621845664,0.7300917170640246,0.8,0x0049d23daaafeaac69e336ffe9dcb9ca14dac781,923.9337062184567
1,1,1,1.0,9.89e+16,0.0,0.0,0.0,9.89e+16,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x0049f39431ab794a381deca90fa7ab85e60e6ebb,607.5
1,1,1,1.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x004a61f49faeab28ac5cc72ed26a7114d134362e,607.5
1,1,1,1.0,3.34654e+19,0.0,0.0,0.0,3.34654e+19,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x004af1171e5783d1223056a700e992b0eccf6191,607.5
13,5,30,0.43333333333333335,1.951435824807425e+22,5.600000000005511e+21,2767268030.0,3535000000.0,3.9028716496148496e+21,1.8666666666685039e+21,1383634015.0,5,3,2,2,1,1,2.511435824808253e+22,4.941550053566565e-13,0.2869681866457556,1.0,0x004afb002e3fb33c833fc16b6b63103bbf97312d,649.5000000000495
4,2,17,0.23529411764705882,218148265486804.0,2.881908483072319e+17,0.0,0.0,109074132743402.0,1.4409542415361595e+17,0.0,2,2,0,0,0,0,0.0,0.0,1321.0778809729516,0.4,0x004bac9f45af6848ffbdf0dec8f47023ccd7a138,0.0
1,1,1,1.0,114151.0,0.0,0.0,0.0,114151.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x004c572659319871be9d4ab337fb3df6237979d7,607.5
1,1,1,1.0,1.5e+18,0.0,0.0,0.0,1.5e+18,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x004c5993adfd45da327f82ec7581a6ee736bf4cb,607.5
1,1,1,1.0,1100000.0,0.0,0.0,0.0,1100000.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x004c788aecdcc8ae214519737576d67da3c7334a,607.5
88,4,68,1.2941176470588236,547840475027.0,499800000000.0,499969487883.0,547981841124.0,11413343229.729166,35700000000.0,55552165320.333336,48,14,9,17,0,0,1547609962910.0,1.0003391114105642,0.912309372496378,0.8,0x004ce54398cc569a622bf5a99ae857306243c8ec,924.0
276,5,85,3.2470588235294118,2.0611180658146496e+24,2.345151882939414e+24,2.3809903816366431e+24,2.026957146847521e+24,2.4248447833113526e+22,3.722463306253038e+22,3.779349812121656e+22,85,63,63,64,1,1,6.787260330390706e+24,1.0152819520807792,1.1378056996519028,1.0,0x004d71c111862702272e6beccdaafb07c9b96c37,830.0
5,1,1,5.0,0.0,0.0,0.0,2.753000000008261e+21,0.0,0.0,0.0,0,0,0,5,0,0,0.0,0.0,0.0,0.2,0x004f137c71b3003c7915bd6aa3a4f57e334a738e,513.5
1,1,1,1.0,1108184.0,0.0,0.0,0.0,1108184.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x004f9b61222bcb6214b7dcd87ebafa0ac2c74440,607.5
1,1,1,1.0,1108326.0,0.0,0.0,0.0,1108326.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x0051337e53823325b9df640f8bac7c7a7dcc4b19,607.5
68,3,85,0.8,2.54468e+21,9.719000000072445e+19,9.722999847260488e+19,0.0,9.787230769230768e+19,4.628095238129736e+18,4.629999927266899e+18,26,21,21,0,0,0,2.739099998473329e+21,1.0004115492528052,0.038193407422828986,0.6,0x00515e4f8a5c52a526f48c3ea07238143e2c04fc,918.0
42,4,55,0.7636363636363637,5.6482260981339505e+19,2.899415508349379e+20,5.799463765976348e+20,4.2173809545961e+20,7.060282622667438e+18,4.8323591805822984e+19,3.2219243144313045e+19,8,6,18,10,0,0,9.263701884139122e+20,2.0002182333907537,5.133320546971875,0.8,0x0051e6e6cde6392c01b4cf6b97d9f5c50ec9817c,730.3339726514063
3,2,1,3.0,1.4755088912075304e+16,1e+19,0.0,0.0,1.4755088912075304e+16,5e+18,0.0,1,2,0,0,0,0,0.0,0.0,677.7322766124558,0.4,0x0051ed91501bdefede70975ec9459a0dd3c5657b,0.0
2,1,5,0.4,2.0312316184661604e+18,0.0,0.0,0.0,1.0156158092330802e+18,0.0,0.0,2,0,0,0,0,0,0.0,0.0,0.0,0.2,0x00520ddda78809f725ba3ac696fc8dbe9ccaef91,609.0
7,4,4,1.75,3.091777035821351e+20,5.0008e+19,5.0009526928872866e+19,1.0495264332989233e+18,1.5458885179106755e+20,2.5004e+19,2.5004763464436433e+19,2,2,2,1,0,0,4.091952305110079e+20,1.0000305336920665,0.16174516926869872,0.8,0x00526e91ec022d8596bda04092071c1da6b5322e,834.5
